text	label
 14)试验前1年内使用过毒品者；（问诊）	Addictive Behavior
 3. 既往有心脏手术史（打开心包）；	Therapy or Surgery
 2)   未按计划完成放疗(放疗剂量&lt;40Gy)	Therapy or Surgery
 (6) 近三月内参加其他药物临床试验者；	Enrollment in other studies
 2. 伴有严重心、肝、肾功能不全、呼吸衰竭或恶性肿瘤；	Disease
 2.1个月内服用他汀类降脂药物；	Pharmaceutical Substance or Drug
 8)过敏体质或已知对本药品成分以及本方案规定的背景药物过敏者；	Allergy Intolerance
 4、试验前4周内未使用全身或吸入糖皮质激素。	Pharmaceutical Substance or Drug
 （3）腋下体温≥38.5℃；	Laboratory Examinations
 （4）接受全身麻醉	Therapy or Surgery
 ②无法合作者，如精神病患者；	Multiple
 15.筛选时阿达木单抗ADA检测呈阳性；	Laboratory Examinations
 5、对非布司他过敏者；	Allergy Intolerance
 3、合并严重肝肾疾病或肝肾功能检查异常者（ALT、AST≥正常上限1.5倍，Cr＞正常上限）；	Multiple
 e. 妊娠、哺乳期妇女。育龄期妇女入组前7天内必须测试妊娠试验阴性。	Pregnancy-related Activity
 6）原发性肝癌巴塞罗那分期（BCLC分期）0、A或B期；	Neoplasm Status
1.骨密度T值介于-1.0～-2.5者；	Laboratory Examinations
 （2）病情危重或临终不能参加本研究的患者	Multiple
 2. 按国际分期标准属于ⅢB/Ⅳ期的非手术带瘤患者，或虽经手术但未行根治切除的带瘤患者，或术后复发转移有可评价瘤灶的患者；	Multiple
 3.以上未提及的其他病理类型淋巴瘤。	Disease
 ③不可控制的感染性疾病；	Disease
 6)正在应用其它预防或治疗药物者；	Pharmaceutical Substance or Drug
 （2）目前正在参加任何其他的临床试验	Enrollment in other studies
 3.未患龋病、牙周病；	Disease
 4.未经治疗的不稳定性脑或脑膜转移；	Disease
1.20-40岁颅脑创伤患者	Multiple
 5. 不在手术所在移植中心随访者。	Compliance with Protocol
 7.妊娠期或哺乳期患妇女；	Pregnancy-related Activity
1. 孕妇或哺乳期；	Pregnancy-related Activity
1、术前下肢静脉B超即检测出有静脉血栓的患者；	Disease
 3. 严重脏器功能不全。	Organ or Tissue Status
 (2)卒中、恶性肿瘤、脑外伤等其他疾病影响随访效果者；	Disease
 2) 属于 OCSP 分型中完全前循环梗死（TACI） 、部分前循环梗死（PACI） 、腔隙性梗死（LACI） 的患者；	Disease
1．有神经精神疾病者	Disease
 ③ 合并高血压患者；	Disease
 ② 有子宫切除史及盆腔放射治疗史；	Therapy or Surgery
 2.目前处于急性、慢性活动性感染期间，或既往有活动性结核病史者。	Disease
 4.性别不限	Gender
 4.心率（HR）≥120次/min者。	Laboratory Examinations
 （5）施术局部皮肤有感染或深部有肿胀者；	Disease
 2.复发有组织病理学证实	Diagnostic
 o)试验前3个月及试验期间服用软毒品（如：大麻）或试验前一年及试验期间服用硬毒品（如：可卡因、苯环己哌啶，等）者；	Addictive Behavior
 2.接受阿帕替尼单药治疗后出现Ⅲ级手足综合征受试者（根据NCI-CTC 4.0标准）；	Multiple
 3. 合并有其他胃肠功能性疾病者（如功能性腹泻、胃食管反流病等）；	Disease
 4.原因不明的阴道流血未治愈者；	Disease
同本院临床研究，本研究不额外纳入。	Encounter
 2.病理类型包括：弥漫大B淋巴瘤，及III期滤泡淋巴瘤患	Disease
 （3）患者平素畏风寒，素体为肺脾气虚，表现为最近1年以来，季节交替、气候变化时比常人易患感冒（6次/年以上）；或易见疲乏，食欲不振等；	Multiple
 5）合并心、肺、脑、肾等重要脏器原发性疾病未控制的患者	Disease
1)既往卒中或此次合并脑出血的患者;	Disease
 12.有难治性高血压；	Disease
1)存在已知的免疫缺陷；	Disease
(1)1周内心肌梗死。	Disease
 b.精神、认知障碍不能完成中医肺康复操训练者；	Multiple
 （2）HIV感染史；	Disease
 4.无严重脏器功能损害者	Organ or Tissue Status
 （12）其它研究者认为不适宜治疗的情况。	Researcher Decision
 （5）依从性好，愿意配合研究的进行，自愿加入本研究，并签署患者知情同意书。	Multiple
 ⑤无急性感染，无慢性炎症，无代谢或内分泌疾病。	Disease
 7.心电图无明显异常；	Laboratory Examinations
 ②妊娠或正准备妊娠的妇女，哺乳期妇女。	Pregnancy-related Activity
 4. BMI 24～30 kg/m2；	Risk Assessment
 2.金属过敏者；	Allergy Intolerance
 ⑤近三个月患儿接受其他临床试验研究	Enrollment in other studies
 2. 全身麻醉且术中行气管插管的患者；	Therapy or Surgery
 ⑷ 因洋地黄类药物中毒所导致的心衰症状加重者。	Multiple
 (6)并存糖尿病、肝病、肾病等	Disease
1、肾囊肿与血管、肾集合系统等交通者;	Disease
 2）筛查前两个月没有服用Omega-3脂肪酸、维生素和矿物质等营养补充剂；	Pharmaceutical Substance or Drug
 3. 发病至入组时间≤7天；	Disease
 4、患有颅内血管畸形、肿瘤、囊肿、感染者；	Disease
 2）卡氏评分：80-90分	Risk Assessment
 8.脏器功能不全及近期心肌梗塞史（3个月内）患者；	Multiple
 8) 研究者判断不适宜参加本研究的患者	Researcher Decision
 （6）血液学检查（血小板计数&gt; 40×109/L，INR &lt;2.0）；	Laboratory Examinations
 6) CMSS 总分＞10 分。	Risk Assessment
 2.符合难治性MPP诊断者；	Diagnostic
 1、 受试者签署知情同意书，自愿参加试验；	Consent
 14) 对术后有过高的视力期望，或过于敏感、紧张、抑郁或挑剔心理的患者；	Symptom
 8. 淋巴细胞绝对数大于等于0.15 x10^9/L。	Laboratory Examinations
 ③ 签署知情同意书	Consent
 3、签署知情同意书。	Consent
 4. 病人同意参加本试验及愿意术后长期随访，并签署知情同意书。	Multiple
 无其他严重放疗和手术禁忌症；	Disease
 d)服用过提高光敏感性的药物。	Pharmaceutical Substance or Drug
 （7）6个月内有不稳定性心绞痛或心肌梗塞史；	Disease
（1）2周内使用过其它药物的受试者；1周内服用任何含有人参、西洋参、三七的药品、食品、保健营养品、药膳等；	Pharmaceutical Substance or Drug
 2)既往曾行CABG术；	Therapy or Surgery
 （8）不能获取知情同意者。	Consent
 （6）合并其他非糖尿病性肾病、免疫性疾病、结缔组织疾病、淀粉样变及需要免疫抑制剂治疗者；	Multiple
 （4）不可好转的疾病，预计6个月死亡率≥50%。	Multiple
 2. 急性感染或其他严重的潜在的疾患；	Disease
 8.恶性肿瘤患者	Disease
1.有遗传代谢病或出生缺陷的新生儿（如心血管系统、消化系统或神经系统发育异常）	Disease
 12)入组前三个月内参加过其他临床试验的患者。	Enrollment in other studies
 6.既往史中包含中枢系统疾病（如阿尔茨海默、帕金森、痴呆、脱髓鞘病变、脑卒中、脑外伤等）；	Disease
 6.自愿签署知情同意书。	Consent
 5)有吞咽困难或任何影响药物吸收的胃肠道疾病史；	Disease
 （7） 怀疑或确有酒精依赖，3个月酒精摄入量平均每天超过2个单位（1单位=10 mL乙醇，即1单位=200mL 酒精量为5%的啤酒或25 mL酒精量为40%的烈酒或83 mL酒精量为12%的葡萄酒）或酒精测试阳性者；	Addictive Behavior
 （2）TFI衰弱得分≥4分；	Risk Assessment
 (2)不合并HCV或HIV感染	Disease
①年龄≥18周岁	Age
 2) 有出血倾向，特别是4周内出现过明显的消化道出血；或正在接受溶栓或抗凝治疗；	Multiple
 2、6个月内无手术历史。	Therapy or Surgery
" 4)轻中度活动患者，2.6<das28≤5.1（血沉升高，28个关节中关节肿胀数不少于2个，关节疼痛数不少于3个）； 5)="""" p="""" 无严重系统受累，如严重的心包积液、肺间质病、肾小管酸中毒、萎缩性胃炎、自身免疫性肝病等。&nbsp;<="""">"	Multiple
 3. 心血管疾病；	Disease
 1.初产妇行剖宫产手术接受腰硬联合麻醉，术后出现盆底会阴区及下肢感觉异常运动障碍；	Multiple
（1）年龄18-75岁，男女不限；	Multiple
 5）有支气管哮喘病史的患者。	Disease
 2）胆管直径超过2cm。	Sign
 （3）合并有其他影响肢体活动功能的疾病者，治疗前合并有跛行、骨关节炎、类风湿关节炎、痛风性关节炎等引起的肢体活动功能障碍可能影响神经功能检查者；	Disease
 ②将行腋窝淋巴结清扫术患者；	Therapy or Surgery
 谷草转氨酶或谷丙转氨酶高于正常上限3倍；	Laboratory Examinations
 (5) 外周血血小板≤50×109/L；	Laboratory Examinations
 6.患者既往有眼部手术史	Therapy or Surgery
 ②最近6个月服用过任何影响维生素D代谢的药物（如苯妥英钠、苯巴比妥、利福平）；	Pharmaceutical Substance or Drug
 (4)面瘫引起的瞬目障碍；	Disease
 （5）合并其他肝、肾、造血系统等严重原发性疾病或恶性肿瘤者；ALT、AST 超过正常值上限的1.5 倍，Cr 超过正常值上限者；	Multiple
 2)进驻高原的战士；	Address
 7.术后48h内死亡患者。	Special Patient Characteristic
1)  过敏体质或既往有生物制品过敏史者；	Allergy Intolerance
 7）年龄18-65周岁；	Age
--年龄18-40岁，同一批健康志愿者年龄相差不超过10岁，男女比例1:1；同一批受试者体重指数在20~27范围内（体重指数BMI:体重（Kg）/身高（M2））	Multiple
 5.患者自愿签署知情同意书。	Consent
 （6）临床状况极差，改良Rankin评分≥4分；	Risk Assessment
 （8）精神上或法律上的残疾患者；	Disabilities
1）患有严重躯体疾病不能耐受者；	Disease
①初诊收治于中国医科大学附属第一医院内分泌科并符合1999年WHO对2型糖尿病的诊断标准的2型糖尿病患者；纳入同时期年龄匹配的体检中心健康查体者为正常对照组。本研究经中国医科大学伦理委员会批准，所有参与者签署知情同意书。	Multiple
 2.有严重的认知功能障碍及行动不便；	Multiple
慢性阻塞性肺疾病：	Disease
 ③汉密尔顿抑郁量表（HAMD）检测总分&gt;20分者；	Risk Assessment
[1]怀孕或哺乳期妇女，或半年内有妊娠计划的妇女；	Pregnancy-related Activity
1.自愿签署知情同意书；	Consent
 2、患有牙列缺损或缺失需进行单冠种植修复，符合牙种植体修复术指征的患者；	Therapy or Surgery
自报有男男同性行为。	Sexual related
 2、患有明显躯体疾病；实验室检查结果为具有临床意义的异常(ALT, AST超过正常值上限的1.5倍，其他指标由研究者判断)；	Multiple
 5) 妊娠或哺乳期妇女；	Pregnancy-related Activity
 10）无已知药物和生物制剂过敏史，无药物滥用史。	Multiple
医疗机构调查对象纳入标准：年龄 65 岁及以上，老年医学科、外科的门诊以及住院患者，自愿参与本研究。	Multiple
 ?6. 病人因新辅助化疗或围术期的放疗影响疗效的观察；	Therapy or Surgery
 2.怀孕或哺乳期妇女；	Pregnancy-related Activity
 III级：没有发生主要结构病理学改变的症状体征，但存在神经体征比如深部肌腱反射减弱、肌力下降、和/或敏感性缺失，可能需要进一步检查以及必要时侵入性治疗。	Multiple
 (3) 年龄1-7岁；	Age
 2. 子宫肌瘤&gt;3cm，或卵巢囊肿者	Disease
 5．受试者无主要器官的功能障碍，血常规、肝肾功能及心脏功能基本正常；	Multiple
 3、入院前24小时内症状反复发作次数≥3，每次持续时间1小时以内，症状波及部位包括面部、上肢、下肢中至少两个部位。	Multiple
 12）血小板计数≤80×109/L的患者；	Laboratory Examinations
 2.经病理诊断为晚期难治性肺鳞癌患者，具有可测量病灶，且距离大血管&gt;5mm；	Diagnostic
 （6）怀疑或确有酒精、药物滥用病史。	Addictive Behavior
 4.不能遵循试验的规则；	Compliance with Protocol
 (15) 拒绝接受该手术治疗的患者。	Consent
 （2）既往3个月内应用过GLP-1RAs及DPP-IV抑制剂者；	Pharmaceutical Substance or Drug
 5) 近一年内接受减重手术；	Therapy or Surgery
 4. 可以在最后一次铂类药物给药后8周内完成随机入组	Pharmaceutical Substance or Drug
 2)剧烈咳嗽或极度衰弱不能承受手术者；	Capacity
 3、正在接受其它相关治疗，可能影响本研究效应指标观测者;	Therapy or Surgery
 4.MGYSS小于等于12分	Risk Assessment
 1. 小儿体外循环手术后出现脑损伤症状	Multiple
   4）空腹血糖小于7.0mmol/L。	Laboratory Examinations
1、严重心脏病	Disease
1.由非动脉粥样硬化性疾病所致的少数NSTE-ACS 患者。	Disease
 （2）特应性皮炎皮损区域有严重的皮肤感染；	Disease
1. 术前营养情况经纠正仍较差者。	Diet
 6)自愿作为受试对象，签署知情同意书，能按规定时间定期随访。	Multiple
 (6) 充分理解并自愿签署知情同意书。	Consent
 （3）胎儿窘迫	Symptom
 3)明确的输卵管积水；	Disease
① 指甲部位患有真菌感染或其他影响指甲正常状态的疾患。	Disease
  ?以往有充血性心功能衰竭、未控制或有症状的心绞痛、心律失常或心肌梗塞，难控制的高血压（收缩压＞180mmHg或舒张压＞100mmHg）；	Multiple
1.55-75岁	Age
 8)试验前30天内使用过任何抑制或诱导肝脏药物代谢酶的药物（如：诱导剂—巴比妥类、卡马西平、苯妥英、糖皮质激素；抑制剂—SSRI类抗抑郁药、西咪替丁、地尔硫卓大环内酯类、硝基咪唑类、镇静催眠药、维拉帕米、氟喹诺酮类、抗组胺类，奥美拉唑）者；	Pharmaceutical Substance or Drug
 8，结石附近存在动脉瘤	Disease
 (7)不具备法律能力或法律能力受限者；	Capacity
(1) 符合西医腹泻病诊断标准及中医泄泻诊断标准。	Diagnostic
 e)HIV检测阳性者；	Laboratory Examinations
 d.年龄18-85岁，男女不限，KPS≥40；	Multiple
 19)生育期患者不愿意或无法避孕的；	Pregnancy-related Activity
 2.椎管内麻醉禁忌症	Disease
 ⑦ 妊娠期或哺乳期妇女，具有生育能力的女性不愿意在试验期间避孕者。	Pregnancy-related Activity
 2.肝肾功能衰竭患者；	Organ or Tissue Status
 （2）妊娠、哺乳期，或在研究期内可能妊娠者；	Pregnancy-related Activity
 （11）肝、肾功能不全者；	Organ or Tissue Status
 b.  合并严重的全身疾病，诸如心脑疾病和精神病等。	Disease
1、6个月内服用雌激素相关药物	Pharmaceutical Substance or Drug
 14、有精神病史者。	Disease
 12)任何疾病晚期致预期寿命&lt;6个月；	Life Expectancy
 17. 即将或者正在服用大剂量糖皮质激素的患者。	Pharmaceutical Substance or Drug
         严重的肾病患者（如慢性肾功能不全者、肾动脉狭窄患者等）；	Multiple
 4.3月内发生心肌梗死或卒中；	Disease
 4.受试者（或者他们的合法代表）已签署知情同意书	Consent
 3.EGFR-TKI治疗后完全缓解（即SBRT没有可测量病灶）。	Multiple
 4）有精神疾患或者心理障碍；	Disease
 5. 先天性免疫缺陷病、器官移植史、第二肿瘤。	Multiple
 (4)美国麻醉医师协会（ASA）分级为Ⅰ~ Ⅲ级；	Risk Assessment
 (4)同意治疗期间不接受其它治疗，如电刺激等	Therapy or Surgery
 5.动脉瘤直径为3-15mm；	Disease
 6. 有出血倾向者；	Sign
 3.本次发病使用过任何止痛药或抗炎剂包括糖皮质激素和非甾体类药物；	Pharmaceutical Substance or Drug
 4.近一个月内有糖尿病酮症、酮症酸中毒非酮症高渗性糖尿病昏迷，严重感染、手术等应激情况者。	Disease
 (3)合并严重高血压、冠心病、心功能不全、肝肾功能明显异常者；	Multiple
 5.肝内原发病灶为巨块型或结节型	Disease
 11)严重心脑血管疾病或三期高血压	Disease
 9.签署知情同意书;	Consent
 ③ 同时应用其他试验用药，存在研究药物禁忌症；	Disease
①自愿入组参加，并签署书面的知情同意书；	Consent
 ③神经系统疾病；	Disease
精神系统疾病；	Disease
 UICC2003分期为Ⅲ、Ⅳa、Ⅳb期（局部中晚期）者；	Non-Neoplasm Disease Stage
 6. 入组前12个月内伴有包括心肌感染，心脏血管造影或者支架，活动性心绞痛或其他明显的临床症状，或者伴有心病性哮喘或心血管淋巴细胞浸润。	Multiple
 5.有明显精神障碍的临床表现者	Disease
 2、正常对照组（即胃无息肉组）：内镜下未发现息肉。	Disease
     5）既往行手术治疗。	Therapy or Surgery
1) 患有《母婴保健法》规定的不宜生育的、目前无法进行胚胎植入前遗传学诊断的遗传性疾病者；	Multiple
 4)无严重的血液系统疾病和心、肺、肝、肾功能障碍；	Multiple
 5.过敏体质者或对试验药物已知成分过敏者；	Allergy Intolerance
 2)合并糖尿病，骨代谢疾病，严重心、肺、肝、肾功能损害，血液系统或肿瘤性疾病者	Multiple
 K.根据研究者的判断，有严重的危害患者安全或影响患者完成研究的伴随疾病的患者.	Researcher Decision
 (11)凝血酶原时间国际标准化比值（INR）≤1.7或凝血酶原时间（PT）不超过正常对照上限3秒；	Laboratory Examinations
（1）年龄35～85岁；	Age
 f.入组前配戴过双光镜、渐进镜或任何控制近视的镜片；	Device
1、年龄≤36岁；	Age
 e PD合并心脏病者	Disease
 （4）母亲宫颈分泌物培养为阳性；	Laboratory Examinations
①尖吻蝮蛇（五步蛇）咬伤患者 ；	Disease
 2.作为药物洗脱支架治疗候选对象的患者，应该符合经皮冠状动脉介入治疗应用指南和Endeavor Sprint使用说明书。	Multiple
 1)实性或以实性为主（&gt;20%）结节	Disease
 10)每天饮用过量茶、咖啡和/或含咖啡因的饮料（8杯以上，1杯=250 mL）者；	Diet
 8）全身健康，无慢性系统性疾病；	Disease
 3.  INR＞1.3	Laboratory Examinations
(1)在筛选前HBsAg或HBV DNA没有达到入组标准者；	Laboratory Examinations
 （2）股骨颈骨折，骨折类型为Garden Ⅰ-Ⅳ型；股骨转子间骨折（AO分型A1-C3型）；	Disease
1.行头颅CT或MRI扫描检查证实为脑出血患者；	Diagnostic
 （3）合并心脑血管、肝、肾、造血系统等严重原发性疾病及精神病患者。	Disease
 4、肺性脑病患者；	Disease
1 择期手术需要全身麻醉的患者	Therapy or Surgery
1.患者意识清楚，首次缺血性卒中(脑梗塞依靠临床和影像学CT或MRI诊断) ，缺血性脑卒中并发肢体运动障碍或吞咽困难；	Multiple
 2.既往眼部手术史	Therapy or Surgery
 3.妊娠期、哺乳期妇女；	Pregnancy-related Activity
 2. 年龄为18～70岁的男性或者女性患者	Multiple
 7)发生过糖尿病急性并发症（糖尿病酮症酸中毒、糖尿病高渗性综合征或乳酸酸中毒等）；有糖尿病慢性并发症史（肾病、视网膜病变、神经病变或下肢血管病变等）；或发生过严重的低血糖；	Disease
 ⑧ 严重营养不良（低蛋白血症等，白蛋白≤25g/L）；	Multiple
 （3）无明显的玻璃体视网膜增生（PVR A－B级）；	Disease
 ④合并有严重心脑血管、肝肾系统疾病者；	Disease
 2)患有临床上重大全身性疾病如高血压，肿瘤如垂体瘤、颅咽管瘤、女性生殖系统肿瘤，恶性肿瘤如子宫内膜癌，内分泌或者代谢异常如高泌乳素血症、库欣综合症、葡萄糖耐量异常、糖尿病、甲状腺疾病、生长激素缺乏，自身免疫性疾病，如系统性红斑狼疮、干燥综合症、桥本氏甲状腺炎、多发性硬化症、类风湿性关节炎、自身免疫性溶血性贫血和多囊卵巢疾病等；	Disease
 5.卡氏评分（Karnofsky）≥70分者。	Risk Assessment
 d. OSA病人超過3個月未使用連續性鼻腔陽壓呼吸器。	Device
 (3)年龄在18～50岁之间女性，月经周期25～35天；	Multiple
 (2) 所有受试者体重不低于50Kg，体重指数在19-24(包括临界值)。	Multiple
 1）严重营养不良（BMI&lt;18）	Multiple
 (3). 恶性肿瘤,癌症；	Disease
 酒精依赖及药物成瘾者；	Addictive Behavior
 （3）有癌前期皮肤损害者；	Disease
1)符合膝骨关节炎诊断标准；	Diagnostic
 23)研究人员认为其他原因不适合临床试验者。	Researcher Decision
 8) 至少近4周内未服用其它任何药物；	Pharmaceutical Substance or Drug
 9.患者或法定代理人同意参加本项研究，并签署知情同意书。	Consent
   1）术后病理证实为高级别脑胶质瘤（WHO III-IV级）的受试者；	Diagnostic
 ③短期内服用与调脂降糖有关的药物，如胰岛素、糖皮质激素类药物或减肥药物。	Pharmaceutical Substance or Drug
 2.同意使用或已使用维达莎?治疗的目标适应症患者.	Therapy or Surgery
 3)伴活动性自身免疫性疾病；	Disease
1、 确诊时符合骨关节炎分类标准	Diagnostic
 9、正在使用其它研究药物；	Pharmaceutical Substance or Drug
 4）不愿接受化疗或放疗的原发性支气管肺癌患者；	Multiple
 2. 1年内准备肾移植;	Therapy or Surgery
1) 年龄 ≥ 18岁	Age
 (1) 甲亢;	Disease
 2.唾液流动速率正常；	Laboratory Examinations
 年龄18～70岁；	Age
1 患儿家长拒绝	Consent
 自愿加入研究，了解此次试验的意义和需要测量的指标，并签署知情同意书。	Consent
 (8)康复治疗史；	Therapy or Surgery
 2、疑有或己确诊的颈椎及椎管内肿瘤者，脑部肿瘤者；	Disease
 5)获得患者的书面知情同意，如患者在发病期无行为能力者需获得其法定监护人的书面知情同意。	Consent
 （4）有宫腔手术（人工流产、清宫手术、诊断性刮宫等）操作史；	Therapy or Surgery
 I.有急性感染需行抗生素治疗者；	Pharmaceutical Substance or Drug
 4.符合不孕症诊断标准者（若年龄&lt;35岁，不孕时间≥1年者或年龄≥35岁，不孕时间≥6个月者或各种因素导致的配子运输障碍者，如输卵管梗阻、输卵管绝育术后等）；	Diagnostic
 5）除其他神经病理性疼痛；	Symptom
 （5）返回后诊断为高原脱适应症，症状分级为轻、中度，症状评分在6-25分；	Multiple
 2.诊断为心力衰竭的住院患者；	Disease
 2.患有严重心、脑、肝、身等疾病无法耐受微创手术的患者；	Multiple
1.胃部手术史：部分胃切除、胃部成形术、迷走神经切断术（但简单的溃疡穿孔修补术或溃疡缝合止血的患者可纳入）。	Therapy or Surgery
 （4）正在参加其他研究者。	Enrollment in other studies
 6、羟考酮说明书中指出的禁忌	Disease
 4.病理性肥胖；	Disease
 2. 经临床和MR影像检查，初步诊断为脑胶质瘤，且拟择期进行清醒开颅胶质瘤切除手术；	Multiple
 4.经研究者判断，患者有其他可能影响研究结果或导致本研究被迫中途终止的因素，如酗酒、药物滥用、其他的严重疾病（含精神疾病）需要合并治疗，有严重的实验室检查异常，伴有家庭或社会等因素，会影响到患者的安全。	Multiple
 3、无任何慢性疾病包括血液疾病、肾病、肝炎、糖尿病等	Disease
 4．既往患有其他恶性肿瘤未治愈，或发生脑转移患者；	Disease
 ⑦患者同意参加本试验，并已签署知情同意书	Consent
 4 受试者目前处于非怀孕、哺乳期，且并无意向准备受试者。	Pregnancy-related Activity
 3) 术前有完善临床分期诊断，包括腹部增强CT和/或超声胃镜	Diagnostic
    （9）患者于临床试验之前接受过正规中医康复或现代康复治疗	Therapy or Surgery
 肾功能不全	Organ or Tissue Status
 （4）合并有严重危及生命的原发性疾病及精神病患者。	Disease
 (3)有药物过敏史；	Allergy Intolerance
 3)男女不限，年龄18至75岁；	Multiple
 6. 正在参加其他药物临床研究的受试者。	Enrollment in other studies
 ②术前未行放疗、化疗等抗肿瘤治疗;	Therapy or Surgery
 5.妊娠期及哺乳期妇女；	Pregnancy-related Activity
 3.骨髓细胞学提示骨髓增生低下	Diagnostic
1.特异性过敏特质及对治疗用药不耐受者；	Allergy Intolerance
 3.骨髓造血功能正常，无出血倾向，血常规：HGB≥90g/L、WBC＞4.0×109/L（NEU≥1.5×109/L）、PLT≥100×109/L；	Multiple
(1) 参试者当前或既往DSM IV诊断为精神异常或伴精神病特征的重度抑郁障碍、双相障碍等精神障碍；	Diagnostic
 8.最近14日内曾服用过对过敏性鼻炎可引起作用的中药制剂者；	Pharmaceutical Substance or Drug
 (2)1个月内献过血，或打算在试验期间或试验结束后1个月内献血者；	Blood Donation
 9. 有幽闭恐惧症者	Disease
 2) 手术需要全身麻醉并经口气管插管的患者；	Therapy or Surgery
 (3)流感病毒抗原检测试剂盒诊断结果为阳性。	Laboratory Examinations
 ③需要金标植入追踪行射波刀治疗的患者	Therapy or Surgery
 4.有严重的偏头痛或头痛病史者，具有显著临床意义的胆囊疾病者，有恶性肿瘤病史者，患有凝血功能障碍或血栓栓塞性疾病者；	Disease
1、符合1995年全国第四次脑血管病学术会议通过的诊断标准，并经颅脑计算机断层扫描(CT)或磁共振成像(MRI)检查确诊为脑卒中；	Diagnostic
 （4）有低钾血症和长QT综合征家族史等TdP高危因素者。	Disease
 12 器官移植后长期使用免疫抑制剂者；	Pharmaceutical Substance or Drug
 5）患者和法定监护人能够阅读，理解和签署知情同意书；	Consent
有过敏、惊厥、癫痫、脑病和精神病等病史或家族史者；	Disease
1.1  患者自愿参加本次研究，签署知情同意书；	Consent
 3.6个月内靶病变曾行PCI或CABG。	Multiple
 ② 妊娠或哺乳期患者；	Pregnancy-related Activity
 1、年龄18-70岁，健康男性；	Multiple
 8.在以前皮肤损伤区域有瘢痕疙瘩形成或创伤愈合不良的病史。	Disease
 3.单侧的丘脑出血；	Disease
1.HIV血清学阳性；	Laboratory Examinations
 5.既往明确的结核病史；	Disease
 怀孕妊娠妇女	Pregnancy-related Activity
 8、基线实验室检查符合以下标准：	Laboratory Examinations
 ⑤不符合痴呆诊断标准，精神疾病，脑损伤和其他神经精神状态导致的失能。	Multiple
 2.必须满足IMWG定义的多发性骨髓瘤（Multiple Myeloma）诊断标准（2016）的符合以下条件的复发或难治骨髓瘤患者	Diagnostic
 6)同时用其它抗癌药治疗（包括抗癌中药）;	Pharmaceutical Substance or Drug
 3）原发性心肌病。	Disease
 （8）外省市无法随访者；	Compliance with Protocol
 （2）属于头面部带状疱疹者。	Disease
 ⑨近一个月有出血病史（胃肠道及尿道）；	Disease
 （4）除妊娠外其他情况引起恶心、呕吐症状，包括：甲状腺疾病、肝脏疾病、获得性免疫缺陷综合征、糖尿病、胆囊疾病、消化性溃疡病、恶性肿瘤化疗、抗生素治疗、抗抑郁药物治疗、酗酒或吸毒者；	Multiple
 7.有心、肝、肾、消化道、神经系统、精神异常及代谢异常等病史。	Disease
 2）首次偏头痛发作的年龄≤50岁；	Multiple
 ⑧ 在入组前6个月内，患者患有未控制的或严重的心血管疾病，包括心肌梗塞，III–IV级心衰、未控制的心绞痛或临床显著的心包疾病，以及糖尿病和静脉炎；	Disease
1、进过两次及多次常规移植胚胎仍然未能受孕的患者	Pregnancy-related Activity
 （5）严重的心脑血管疾病或肝肾功能异常；	Multiple
 (6)病人本人或其监护人已经签署知情同意书。	Consent
 2）1年内曾有酒药依赖或急性中毒的患者；	Addictive Behavior
 （3）术后常规应用氯吡格雷药物治疗。	Pharmaceutical Substance or Drug
(1)年龄18-60岁，性别不限；	Multiple
 4、腰椎骶化、骶椎腰化、L5-S1间盘严重钙化或椎体融合；	Disease
 2.伴有其他严重影响预后的疾病（如恶性肿瘤等）；	Disease
 7. 患儿的法定监护人签署知情同意书，若患儿年龄在10周岁及以上者需共同签署知情同意书，同意参加研究。	Consent
 2) 大量胸腔积液或咯血;	Organ or Tissue Status
 2．精神病患者；	Disease
 c.丙肝肝硬化，HCVRNA定量≥10^3 IU/ml；WBC≥2.0×10^9/L；NE≥1.0×10^9/L； PLT≥60×10^9/L ；HGB≥100 g/L；	Laboratory Examinations
1)18≤年龄≤60周岁，性别不限，男女各半；	Multiple
 15. 药物滥用；	Addictive Behavior
 6. Karnofsky评分≥70；ECOG评分0~2；	Risk Assessment
        WBC ≥3.5×10^9/L	Laboratory Examinations
 （2）基因诊断明确为线粒体病（A3243G,T3271C,A3302G,等热点突变，呼吸链复合物Ⅰ、tRNA、PDHa以及辅酶Ⅰ缺陷等），生化指标（乳酸和丙酮酸）异常，主要入组患儿为线粒体病伴癫痫；	Multiple
 4..服用过或正在服用精神系统药物或其它对性功能有影响的药物或治疗。	Pharmaceutical Substance or Drug
一. 结直肠癌病人：	Disease
 4，入选本实验前8周内有眼外伤或手术史	Multiple
（1）合并心、肝、肾严重损害或骨髓功能异常者；	Organ or Tissue Status
 12.预期生存小于12月；	Life Expectancy
 ⑨近3月参加其他临床实验者；	Enrollment in other studies
 d.患有严重心脑血管疾病、严重肝肾功能不全、颅内肿瘤、脑外伤、脊柱外伤、老年性痴呆、精神异常等患者。	Multiple
 2. 受试者患有任何未痊愈的不良皮肤病，不能接触研究器械或器械放置区域（例如，牛皮癣、皮疹、葡萄球菌感染）；	Disease
 8.经B超诊断有前置胎盘情况；	Diagnostic
 ④目前正在参加或在本研究前1个月内参加过其他临床试验的患者。	Enrollment in other studies
 3)急性生理及慢性健康评分II（Acute Physiology and Chronic Health Evaluation , APACHEII）&gt;8分；	Disease
