text	label
我的妈现在怀孕3个多月，晚上老是失眠的，担心会影响到胎宝宝，怎么办？	病症治疗方法
百乐眠胶囊吃多会怎么样，	药物副作用
妇科尿道炎是怎么引起的	病症病因
当自己听不见自己说话的时候，大脑能不能感知自己说话的内容（请大夫注意是听不见自己说话的时候，希望从理论知识回答能或不能）谢谢	病症相关病症
尿急尿频尿不尽吃什么药？	药物适用症
这段时间一直头疼，可是在怀孕期间，又怕用药对孩子不好，有没有对胎儿没有副作用的止疼片？	药物副作用
风湿腿痛，血糖也稍微的偏高，要吃什么药合适？要怎么治疗合适？	其他多问
脑出血两侧出血，两天醒过来，又昏过去了，现在又昏迷一天了。好治吗？	病症治愈率
脊髓压迫症的病因是什么	病症病因
请问月经不按时来怎么回事啊？	病症病因
宝宝现在2个多月一直拉肚子，请问正常吗，该怎么办呢	病症治疗方法
萎缩性胃炎有可能转化成胃癌吗？	病症严重性
请问轻度宫颈糜烂只打针能治愈吗？	其他无法确定
宝宝智力开发有哪些更好的方法吗？比如有什么书籍后者智力玩具推荐吗？	其他无法确定
你好我想了解一下请问血糖高的话，盗汗能服用六味地黄丸或知柏地黄丸吗？	药物适用症
请问生产后月经不调怎么治疗？	病症治疗方法
医生你好，我女儿脚背上长了个草莓的血管瘤，大概一公分*一公分…请问这需要怎么治疗，是用激光治疗法吗？谢谢内蒙古婴儿脚背血管瘤可以治好吗？	病症治愈率
医院检查说我是窦性心里过缓请问可以吃稳心颗粒的吗？可以治疗的吗？	药物适用症
我两个月前因为晚上睡不着觉，而且每天总是坐立不安，后来被查出甲亢，昨天又因为胸口疼去了医院，医生说是甲亢性心脏病，我就想问，甲亢性心脏病多久能治好？	病症治愈率
我得了尖锐湿疣，可是我怕会传染给我孩子，1岁半，我想问问我平时该注意些什么？	病症预防
你好医生，麝香保心丸这个药物可以久服吗，注意事项	药物禁忌
心里一阵阵的不知道怎么形容的感觉，心跳没有加快，感觉不深呼吸，一阵里面会带动神经的感觉，手和脚有点抖。	病症临床表现(病症表现)
这个五氟利多片会有哪些性状啊我挺担心会买错药的能告诉我吗让...	药物作用
我想问一下，我膝盖关节疼痛，能用万特力吗？	病症治疗方法
喉咙痛，咳嗽，说话疼	病症病因
尘肺对身体有哪些影响	病症治疗方法
弥漫性轴索损伤易发人群有哪些	其他无法确定
我朋友四年前因事故照成脑外伤，出现癫痫发作。四肢抽搐，两眼上翻，牙关紧闭，意识不清。癫痫常见的症状都是有哪些，不知道这种病是否好治疗，希望了解一些癫痫的常见症状。	病症临床表现(病症表现)
手指骨折复位了，已经七天，昨天走路的时候又骨擦音；时移位了没	病症临床表现(病症表现)
慢阻肺确诊要怎么检查？	治疗方案化验/体检方案
你好这个月我月经停后下身的骨盘疼痛还有点来血，我的月经一直不稳定，还血压低！	其他无法确定
姑妈得了心房颤动以后一直精力不振，连以前最爱的广场舞都不去了，表哥表姐很担心，请问心心房颤动治疗方法	病症治疗方法
口服甘露醇治疗要配合什么饮食	药物用法
简单治疗痔疮的方法有什么？？简单治疗痔疮的方法有什么？。	治疗方案方法
我感觉困的很，这到底是怎么回事呢？是嗜睡吗？	病症病因
我想问一下，四十天的婴儿轻微有点脑积水，会有什么影响吗？	病症严重性
排便肛门痛，没有便血，排便很细，手摸疼痛肛门周围更疼，说外痔带有水肿，服用痔疮片（广西玉兰制药），消炎药，肚脐贴用肛泰，症状未减，撕裂刺痛，是否继续用上述药物？属于哪种病症？	其他多问
我想问一下德巴金丙戊酸钠缓释片的药理作用是什么，对于癫痫症有治疗的作用吗	其他多问
请问细菌性阴道炎使用什么药物治疗？	药物适用症
宝宝八个月可以吃鱼肝油吗？	药物用法
请问阴部有一黄豆粒大的包是怎么回事？	病症临床表现(病症表现)
怀孕两个月半，昨天和老公吵架后，小腹疼痛，但是没有出血，是否有问题，需要就医吗	病症治疗方法
几年前患上运动性哮喘，后来治疗后好了但是以后一感冒就会引起支气管哮喘这怎么办，本人爱好唱歌跳舞都不能做了，有什么方法可以治愈吗	治疗方案恢复
您好！医生，我想请问荷氏北欧鳕鱼肝油软胶囊是孕妇吃的吗？	药物禁忌
我想请问一下，氢氯噻嗪片和马来酸依那普利片一起服用了有什么不好吗？	药物副作用
没有病史，这是第一次，医生说长了湿疣，在阴道上也长了，这样的情况下怎么治疗？	病症治疗方法
如何彻底治愈膀胱炎	治疗方案方法
慢性支气管炎到底要怎么治疗才能好	病症治疗方法
用量多少有时咳嗽怎么回事	药物用法
血压高想怀孕，医生推荐了甲基多巴，吃过效果不太好，健客网卖的烟酸拉贝诺尔孕妇可以吃吗？	药物禁忌
孕期如何预防胎儿先天性心脏病？	病症预防
痔疮手术痔核脱落会出血吗	其他无法确定
今年16周岁身高158女生经常喝葡萄糖酸钙还能不能长高	其他无法确定
怎么办，肾结石很是担心呀，这种情况严重吗？	病症严重性
请问下那个达喜这个药在怎么样服用的呢要使用多久的啊怎么办	药物用法
支气管扩张症是什么原因引起的?	病症病因
你好我小孩反复发烧可以吃瑞芝清吗？	药物适用症
请问停经6天能用早孕试纸测怀孕吗？	药物用法
我老公心脏不好，想买辅酶Q0胶囊，这个对心脏病真的有效果吗	药物适用症
筋骨片类型及成份是有那些呢？	药物成分
您好，申医生！我是慢性尿路感染者，治疗有两个多月了，可今天有了这以来的第一次性生活，而且没有采取措施，月经是每月30来，请问医生我这种情况怀孕的几率高吗	其他两性
请问得甲亢的病人咳嗽可以吃元和肺宁片么	病症禁忌
为什么我心绞痛时间越来越长	病症治疗方法
是只适合1-6岁儿童吗，我想为父母买鱼肝油的，结果回来一看药店给我推荐的这个不对啊，当时也没有仔细看	药物用法
你好，我有时候突然就喘不上来气，心慌，还有就是偶尔捣蒜的时候心里特别难受，现在根本没法捣蒜，甚至有时候还会觉得濒临死亡，	其他无法确定
你好，想问一下，对于高血压，糖尿病，心脏早搏能用复方甲氧那明胶囊(阿斯美)吗？谢谢	药物适用症
参松养心胶囊能用来治疗房性早搏吗?	病症病因
请问宝宝5个月大可以接受血管瘤治疗吗？血管瘤长在孩子的头部，说是海绵状的血管瘤，有凸起，内蒙古婴儿头部长的海绵状的血管瘤怎么治疗好？	病症治疗方法
房室管畸形的治疗方法有哪些	病症治疗方法
肠癌发病上升的原因有哪些	病症病因
高血压，手臂发麻，怎么办	病症治疗方法
我昨天吃了两个石榴，今天就有点咳嗽了，请问一下石榴吃了会咳嗽吗?	其他养生
高血压治疗也要调节心理吗？	治疗方案方法
肛门流血，轻微疼痛。	其他无法确定
这是经常性的疼痛，吃头痛宁胶囊有效吗？还厚其他的吗？	药物作用
"这个是蜘蛛痣还是血管痔？三个月了""有点大""但是没太长""这是什么""按压有点褪色。"	病症相关病症
我是hpv43、81低危，怎么办，我不知道是不是长出尖锐湿疣了	病症临床表现(病症表现)
为什么会出现早搏？出现早搏要怎么办？	其他多问
尖锐湿疣做过冷冻手术疣体结痂脱落还会复发尖锐湿疣做过冷冻手术疣体结痂脱落还会复发吗，后期饮食有哪些要注意的	其他无法确定
我先去问一下右佐匹克隆片怎么样服用比较好是每日服用还是隔几天服用一次？	药物用法
兴国县治疗脑膜瘤哪个医院好？	病症推荐医院
额。。。氢溴酸西酞普兰片贵吗？要多少钱？	药物价钱
想了解女性患上内痔要如何治疗好	治疗方案方法
资阳癫痫病医院哪个好？上个月前我突然在家大喊大叫，大脑完全没有意识，整个人倒在地上，不停的抽搐，口眼歪斜，醒来的时候，感觉很恶心想吐，医生说我这是癫痫病发作，请医生指导好点的医院。	病症推荐医院
上个月七号来的大姨妈，然后31号做了一次，之前来大姨妈之前都有腹痛，但这个月没有腹痛，就是提前有来大姨妈的感觉，但一直没来，现在七号了，不知道是怀孕还是月经推迟	其他无法确定
你好最近大便排不干净总感觉肛门处有东西	其他无法确定
冠心病，医生开了一个叫脑心通胶囊的，我看说明书好像对胃不好的患者不利，今天早上都没有吃它。	其他养生
糖尿病患了这种病症，我还能怎么治疗一下呢？	病症治疗方法
请问我能长期服用盐酸吡硫醇片吗不会有什么不适吧	药物副作用
小孩消化不良吃什么药	病症治疗方法
支气管扩张咯血能治愈吗	病症治愈率
便秘了咋办？	病症治疗方法
请问龙牡壮骨颗粒会有什么副作用吗？	药物副作用
用步长稳心颗粒来治疗心悸不宁适合吗,这个药的副作用大吗?	药物副作用
有胃炎和十二直肠溃疡要怎么办？	病症治疗方法
脊髓外伤要做哪些检查	治疗方案化验/体检方案
请问白带黄色考虑霉菌性阴道炎怎么治疗？	病症治疗方法
甲胎蛋白AFP增高一定是肝癌吗	病症相关病症
心绞痛能跑步吗	病症禁忌
我服用半片伲福达,血压在80-120但是有脸部发热.心悸,要不要紧？	病症临床表现(病症表现)
老年人正常压力脑积水需要手术吗	病症严重性
灼性神经痛要做哪些检查	治疗方案化验/体检方案
人懒懒的吃不下饭会咳血呕血胸部经常会疼跟针扎一样早上起来口腔都是血腥味	病症病因
最近在服用复方牛胎肝提取物片有哪些注意事项呢？	药物禁忌
患有腰健盘突出，服用益肾健骨片解决效果好不好的啊？	药物作用
我家老人80多了。。最近腰痛。有高血压可不可以服用腰痛宁胶囊	药物禁忌
大便后为什么还有肛门下坠还想大便	病症病因
我怀孕了，做产检的时候发现自己得了尖锐湿疣，我和老公现在就怕遗传给宝宝，请问这种病遗传吗？想得到什么帮助：一般得了尖锐湿疣会遗传吗？	病症传染性
你好，湖南湘中制药有限公司产的神泰牌丙戊酸镁缓释片有吗？谢谢	其他无法确定
请问一下，氯硝西泮片的用法用量是什么？	药物用法
您好！医生！我要给我婆婆买盐酸氯丙嗪，是奶奶叫我买的，但不知有什么作用？	药物作用
我这个星期晚上老是睡不着，佐匹克隆片吃了对身体有危害或停药后会睡吗	药物副作用
复方牛胎肝提取物片能治疗肝硬化吗？	药物作用
今天上午打篮球不小心骨折了，用跌打生骨胶囊可以吗？	药物适用症
73岁老人有心脏病能打点滴氨茶碱吗	药物适用症
胳膊上有混合型血管瘤,出生时就有，在左胳膊。有半个胳膊是，做过敷贴。打过针。内蒙古婴儿在胳膊长有血管瘤危害大不大?	病症严重性
我父亲检查出有间质肺炎，上楼特别辛苦。全身浮肿。目前为他治疗的医生建议我们用激素，但我知道激素副作用较大，有没有更好的办法？	治疗方案方法
甲状腺癌近几年上升迅速，主要诱因有哪些	病症病因
爸爸肠胃有问题，拉肚子，胃痛，腹痛，担心是直肠炎，直肠炎症状有什么？吃什么药？	其他多问
医生，请问一下，心动过速及房性早搏可以吃宁心宝胶囊吗？	药物适用症
鄂州市接种小儿麻痹症疫苗哪个医院好？	病症推荐医院
您好，我好像是生殖器疱疹，请问怎么办？今天我发现我的那里表面又有几个小水泡，又疼又痒，热热的，好像有炎症，请问是怎么了？	病症临床表现(病症表现)
地西泮片吃一片睡多久	药物副作用
请问用了硝呋太尔栓剂后外阴和肛门奇痒是否过敏？	病症定义
我是患有按个低血压心脏病的呢，可以吃吗啊？	其他无法确定
宝宝24天的时候咳嗽住院了，说片子上拍出来也不是肺炎，医生非说肺炎，今天住六天，一天雾化四次，今天医生说吃奶的时候还是咳嗽，喉咙还有痰，请问这种还需要住几天，图片是每天的用药情况	治疗方案恢复时间
我和我男朋友同居快两年了，我们一直在外租房住的，前天我发现我阴部起了好多的小疙瘩，有点象疣，我昨天去医院检查结果就是尖锐湿疣，我知道这是性病，也不知道这个病怎么治效果好？	病症传染性
请问每个月的月经量都很少会对怀孕产生什么影响吗？	其他无法确定
盐酸小檗碱片可以用吗	药物作用
我爸爸有高血压，他有点咽喉肿痛，请问能服用玄麦甘桔颗粒()嘛？求答案，谢谢	病症临床表现(病症表现)
心跳突然加速还出汗,请问这是不是心脏病啊？请问怎么办呢？有什么办法治疗吗？怎样才应该怎么来缓解呢？	其他多问
我想请问一下，排尿时尿道口会有轻微灼痛感	其他无法确定
辛伐他汀片这药可不可以长期服用呢？	药物用法
我比较年轻但是不幸得了过速型心房颤动，我不知道该怎么治疗，很迷茫，很难过，请问得了过速型心房颤动该如何治疗？	病症治疗方法
主动脉瘤是什么病	病症定义
最近晚上睡觉总是失眠，白天也睡不着该怎么办呢？如何治疗失眠啊？	病症治疗方法
长期肩和脖子疼是心绞痛吗	病症病因
请问外阴唇上面长了一个小痘痘怎么办？	病症治疗方法
我煤气中毒现在两个多月，当时没有做高压氧，现在严重失眠，还出现眼睛模糊，胃口差，请问我该怎样治疗	治疗方案方法
香蕉皮煎水喝能治高血压吗？	治疗方案疗效
你好，请问通心络胶囊可以治疗哪些疾病？可以治颈椎病吗？	药物适用症
稳心颗粒适宜长期服用吗这种病可以有什么药治的不错的呢？	药物适用症
请问一下，氢溴酸西酞普兰片有什么作用？？	药物作用
请问流黄鼻涕是什么感冒该怎么办？	治疗方案方法
上个月被确诊得了房颤，最近在医院接受治疗，但一直觉得没有效果，治疗房颤的方法有哪些？	病症治疗方法
前列地尔是什么药啊？请问怎么治疗比较好啊	其他多问
内痔需要注意什么？	病症禁忌
孩子长的血管瘤，就像摸在皮肤上…没有特别的感觉…摸上去也摸不出什么异样，我想给孩子治疗血管瘤，内蒙古婴儿得了血管瘤治疗要多少钱？	治疗方案费用
请问子宫内膜异位症合并子宫肌瘤怎么办？	病症治疗方法
我肛门瘙痒用什么药药名	病症治疗方法
这个九维鱼肝油以前没有用过，以前是用深海鱼肝油的，所以不了解。	药物用法
我想了解四磨汤口服液请问老人可以喝	药物用法
阴茎短小勃起不坚怎么办？	病症治疗方法
医生您好，我想问下每天使用女性私密洗护液清洗私处行不行？	其他养生
阴道口长了两个黄豆大小肉芽，医生说是尖锐湿疣，请问有什么有效的方法治疗，	病症治疗方法
朋友送我家一盒（虫草洋参胶囊）请问糖尿病人能吃吗？	药物禁忌
发现龟头的旁边长了颗多肉疙瘩有时候会感觉很疼去医院做了检查医生说这个是尖锐湿疣要赶快手术治疗不然的话会越长越多怎么会长这种东西呢尖锐湿疣患者平时应该注意些什么？	病症禁忌
您好，请问硒酵母片这里有出售吗？	其他无法确定
哪些食物中是含有碘的，含的量丰不丰富呢	其他无法确定
高血压，眩晕血压降下来了，头还有点晕，眩晕，请问这是什么原因？	病症病因
大便出血是什么原因	病症病因
更年期有什么症状:不知该用么法啊！服用什么药物呢？多久可以恢复健康呢？	其他多问
我想了解一下市价，益肺清化膏的价格一般是在哪个阶段的？求解！	药物价钱
你好，在哪能买三唑仑	其他无法确定
听朋友说骨筋丸胶囊可以治疗颈椎病，请问骨筋丸胶囊的效果如何呢？	药物作用
颅骨缺损综合征可以并发哪些疾病?	病症相关病症
分水岭区脑梗死的病因是什么	病症病因
：医生您好！我想请问美洛昔康片这种药怎麽样药效怎样？有什么是需要注意的	药物作用
请问健肺丸可以治疗肺寒吗	药物适用症
我晚上经常尿频尿急尿不尽下面还很臭我应该吃什么药才好	病症治疗方法
小女孩5个月，孩子大腿上有几处血管瘤，4分之1指甲那么大，怎么处理，内蒙古婴儿在大腿上长的血管瘤咋治？	病症治疗方法
换生物瓣膜能撑多少年啊	其他养生
请问祛风止痛丸效果怎么样呢？多长时间能起作用呢？	其他多问
我今年因为胸口不舒服去医院检查竟然查出了心房颤动，瞬间心如死灰，我不懂这个病怎么会发生在我身上，我又不老，请问青年得了心房颤动怎么治疗？	病症治疗方法
请问下腹痛到冒冷汗眩晕自行缓解了怎么回事？	其他无法确定
脑水肿的治疗方法有哪些？	治疗方案化验/体检方案
癔症性眩晕步态是什么病？	病症定义
我有个亲戚因为得了膀胱炎，总日闷闷不乐的，请问该如何进行治疗才能痊愈，使病情有所好转呢？	病症治疗方法
你好，朋友有抑郁症，听说盐酸氟西汀分散片效果不错，请问，此药在什么时候吃比较好呢？	药物适用症
请问好我想请问想宫颈糜烂三度会引起痛经怎么办？	病症治疗方法
经期长十天半个月，在其期间总是内裤上总是有点血迹，排卵期白带有点血丝。做了B超，妇科检查和tcd宫颈癌筛查。好像都没有什么不正常。急急相问一下。	其他无法确定
医生你好，昨天我坐在沙发上站起来的时候茶几的一角撞在我的右腿膝盖上，当时感觉特别疼，然后走了两步我就昏了，站都站不起来，而且过了一会我挣扎爬起来以后，整个人都是晕的而且看不见东西，全身冒冷汗，喘不上气来，过了一会慢慢恢复了，但是今天我感觉头还是有点晕，这是怎么回事	病症病因
是什么原因才会导致顶叶癫痫患者发作。很多癫痫患者都是从小时候就患上这种病的，特别是顶叶癫痫，顶叶癫痫(羊角风)通常发病于儿童时期，是伴顶叶诱发棘波的良性癫痫(羊角风)，主要原因是占位病变。但是癫痫这种病很难治疗，大多儿童癫痫病患者在发病时，由于症状不明显，很容易被家长所忽视，于是随着年龄成长癫痫病却也延续了过来。	病症病因
夜里腿抽筋怎么回事？最近夜里几乎每天小腿都会抽筋一次，有妈妈知道是怎么回事吗？	病症临床表现(病症表现)
你好！我前几天做胃镜查出浅表性胃炎，ph+620，主志医生给我开了阿莫西林，呋喃，雷贝拉唑，构橼酸铋，但吃阿莫西林分散片有牛奶味会恶心，恶吐，还能吃阿莫西林吗？我的病重吗？	其他多问
我是糖尿病肾虚病，一直吃黄葵胶囊，请问能好吗	药物适用症
儿童神经性抑郁是什么病	病症定义
手术治结肠息肉可以根治吗？复发的几率高吗	其他多问
高血压多久可以降下来	治疗方案恢复时间
您好，我以前不运动的时候，都不会生病，从前几个月开始，每天会慢跑一个小时，然后运动一下，从运动以后，每个月十号左右都会感冒一次，这是为什么？	病症病因
经常拉肚子，以前看过说是直肠炎，怎么办？	病症治疗方法
水土不服导致拉肚子能吃思密达吗？有糖尿病。有没有副作用？	其他多问
残疾人60多岁患有忧郁症可以服用左洛复盐酸舍曲林片吗	药物适用症
什么是痔疮	病症定义
血管瘤应该吃什么中药，长在孩子后背的血管瘤，有凸起，是青色的血管瘤，内蒙古婴儿长了血管瘤在后背能治好吗？	治疗方案方法
你好我三维超生检查两次都显示骶尾部末端显示不清成角弯曲您帮忙看一下这真的就是脊柱裂吗。	病症定义
请问我能长期服用思密达蒙脱石散剂吗不会有什么不适吧	药物副作用
医生你好，我想知道吃碳酸氢钠片请问下调节体内的酸碱性吗？	药物作用
椎基底动脉供血不足要做哪些检查	其他无法确定
医生你好，高血压糖尿病吃什么药好？医生介绍了硝苯地平缓释片II，有效果吗？	其他多问
我就是经常在走路的时候出现手脚乱动，然后还有点心慌的情况，手脚就开始不停的发抖，老是有点精神不好，动不动的就会尖叫，甚至还有翻白眼的情况，一检查才知道是癫痫，但是不知道这癫痫护理的原则是什么	病症治疗方法
7岁的儿童能吃鱼肝油吗，哪种产品比较适合，这个问题要怎么解决呢,怎么办?	治疗方案方法
什么叫智能障碍?	病症定义
小孩大便干，应该怎么办？	病症治疗方法
新生儿吃奶后打嗝	病症病因
孕妇肚子胀是怎么回事	病症病因
我前段时间出差的时候因为在酒吧玩了，而且跟一个陌生的男人有过一次性关系，没有使用安全套，第二天早上的时候我发现男人屁股上有好多疣状物，我一查感觉象是尖锐湿疣，我想知道这个病的早期症状是怎么样的，我担心我传染了。	病症传染性
爷爷患有精神分裂症，朋友推荐阿立哌唑片，请问阿立哌唑片是什么药？主治哪些病症的？	其他多问
阜阳癫痫病专业医院？？3岁男，全身抽搐。难产，在肚子里呆了很长时间。没有治疗，孩子太小了，不敢给他吃药,那么，治疗癫痫要花多少钱	其他多问
产后手腕疼怎么办？请医生推断一下是什么问题啊？	其他多问
膀胱炎如何检查？贵阳哪家检查好？	其他多问
请问脚抽筋后很痛怎么办啊？孕妇可以吃药吗？不能的话还有其他的办法吗？	其他多问
你好，医生请问一下胰激肽原酶肠溶片糖尿病患者得长期服用么？	药物用法
如果把医用碘酒和汞溴红溶液一起使用的话，会不会一起中毒反应？严重吗？	药物禁忌
有高血压，然后脑供血有点不足，服用吲达帕胺片可以吗？	药物适用症
请问月经不来也没怀孕怎么办？	病症病因
小便后为什么有血	病症临床表现(病症表现)
有脑梗后遗症，可以吃心脑清软胶囊治疗吗？这药是怎么使用的啊	其他多问
强迫症会引起精神分裂吗	病症相关病症
请问999壮骨关节丸是中药吗？	药物成分
小型血管瘤长挺久的了，小时候长了一颗小型血管瘤，跟红豆差不多大吧，七八个月这样了，要怎么治疗，内蒙古婴儿治疗血管瘤大概要多少钱？	治疗方案费用
请问我能长期服用双益雷公藤多苷片吗不会有什么不适吧	药物副作用
尿路感染会引起发烧吗？	病症相关病症
你好我想了解一下这个盐酸氯米帕明片的功效怎样啊	药物作用
心脏畸形有哪些表现和诊断？	其他多问
制霉素阴道栓用完一盒多久用第二盒	药物用法
你好，我最近有点心律失常,吃宁心宝胶囊来治疗管用?	药物成分
你好，我想大概问下啊非洛地平缓释片这种药的功效是什么	药物作用
你好，请问角鲨烯胶丸这种药物,对三高有帮助吗?谢谢	药物作用
孕妇拉肚子会有影响吗	其他无法确定
一热一冷，热感冒嗓子痛鼻涕黄已经吃了两天感冒药和牛黄消炎丸现在嗓子不同，鼻涕还是黄色怎么办？	病症治疗方法
灼性神经痛要做哪些检查	治疗方案化验/体检方案
小孩大便困难	病症治疗方法
一年前检查出有高血压，医生开了缬沙坦这药，说是该药的口服吸收快，吃了后，果然不怎么头痛，头晕了	药物作用
多发性脑梗塞如何治疗？	病症治疗方法
为什么化疗的痛苦可以用美食来消除	治疗方案有效时间
肚子左边疼去医院看了检查了血常规，血清彩超，验尿，胃部检查没有什么问题我想知道这是哪里出了问题	病症病因
胸闷，气短，腹痛，胀气，大便黑色，但我有痔疮，能判断是什么毛病吗？	病症病因
强迫症是绝症吗	病症严重性
有时晚饭后突然肚子疼拉稀拉过后不疼了拉的屎是正常的黄色但过几天又来了胃也不舒服暧气	病症临床表现(病症表现)
步长稳心颗粒,这个药该怎么使用啊?	药物用法
我家孩子在脖子上长有血管瘤，考虑多发血管瘤，这是在我们这儿做的，请问专家怎样治疗最好？内蒙古婴儿在脖子上长有血管瘤咋治呢？	病症治疗方法
尖锐湿疣患者，激光后好像又长出来，要怎样尖锐湿疣患者，激光后好像又长出来，要怎样才能不长。	其他多问
你好，就是我想请问扩心病可以服用地奥心血康吗？	药物适用症
膀胱癌从血尿开始到确定癌，能否做到早期发现	病症临床表现(病症表现)
过敏性哮喘怎么预防？	病症预防
颅骨骨膜窦需要手术吗	治疗方案方法
糖尿病患者可以使用方斑蝥胶囊吗？价钱不同疗效有差别吗？	其他多问
我老公，勃起时候阴茎不粗只有25厘米的直径，长度只有13厘米该服用那种药物	其他两性
成都治疗便秘医院怎么快速排便?	病症治疗方法
怀孕了检查nt是什么？	其他无法确定
我一个月前做的四维彩超很正常！现在七个月二十天我昨天做了d超！说胎儿双侧侧脑室稍增宽，左侧宽约0.8cm，右侧宽约0.6cm！胎儿会是脑积水吗？我很担心	病症临床表现(病症表现)
我想请问一下，最近老想上厕所～刚上一会又想上怎么回事啊	病症病因
创伤性中型颅脑损伤脑出血后遗证头晕，怎么治？	病症治疗方法
痔疮手术后大便后疼几个小时	治疗方案恢复时间
青春豆反反复复半年，大概经过是先是以丘疹为主的，后面又是小脓包型，然后几天不咋长，最近长的都是硬节的，下颚有的黄豆大小，有的白白的，很小的脓包，还有很多疤，有个好了现在疤是凸出来的硬结，请问一下如何自己去除青春痘啊？	病症临床表现(病症表现)
请问罗格列酮片是餐前吃还是餐后吃	药物用法
肺气肿可以吃阿胶糕吗	病症禁忌
请问今天发现白带发黄而且下身也觉得很痒是为什么？	病症临床表现(病症表现)
想问题想不起，整个人变哈了一样没精神	其他无法确定
可以用点什么药来缓解一下这种情况？高血压病人否阿司匹林	其他多问
三四天前从平衡车上摔下来，当时疼的站不起来，现在走路不疼，做仰卧起坐屁股疼，坐着身体往后倾屁股疼，打喷嚏也疼，有时候弯腰也会痛，	病症临床表现(病症表现)
永宁县治疗神经纤维瘤哪个医院好？	病症推荐医院
检查发现有几处都偏高，为什么百度是生殖器疱疹，那我这检查是性病吗	病症定义
请问小儿脊髓肿瘤症状表现是什么	病症临床表现(病症表现)
少量便血，是家族性结肠息肉的病症，还有什么其他的病症吗？应该如何治疗呢	其他多问
您好！骨折之后是不是马上服用恒古骨伤愈合剂？	药物适用症
强迫症会引起幻听吗	病症相关病症
我奶奶07年半身不遂，左半边动不了，然后这几年一直很平稳，也没见好转，一直维持，上周，也就是14年2月中旬，突然大小便失禁了，请问这个是怎么回事？？？请各位大侠一定帮帮我………………有人说这个是病情恶化的前兆，要做好今年。。。的准备。。一定请各位大侠帮帮忙！看看这到底是为什么。注：老人今年81了。	病症病因
医生你好，我想问一下那个尿频尿急尿痛尿不尽是怎么治疗？	病症治疗方法
羚锐辣椒风湿膏是哪个厂家生产的？	其他无法确定
你好，治疗抑郁症，服了2个月草酸艾司西酞普兰片可以不吃了吗？	药物适用症
喂奶，太困睡着了，宝宝被被子盖过额头，捂着了，发现抱起来软绵绵的没醒，摇宝宝头也没醒（全程睡眠两个小时内），过了十多二十分钟左右醒了回复正常表现，问宝宝会不会因为缺氧导致脑损伤，急，谢谢！麻烦了	治疗方案方法
宝宝经常性便秘怎么办?	病症治疗方法
你好，尿道发炎，小便疼痛应该吃什么药啊?	药物适用症
上海治疗高颅压性脑积水的医院哪家好？	病症推荐医院
我的同学在参加完拔河比赛后，开始一呼吸就右胸疼，本来以为是肌肉拉伤休息两天就好了，结果已经一周过去了，还是很疼，请问，拔河比赛后呼吸右胸痛怎么回事？	病症病因
拉肚子的疑问	病症病因
心包破损伤是什么病？	病症定义
小儿偏头痛要做哪些检查	治疗方案化验/体检方案
肾结石，肾积水过几次，现在偶尔肉眼可见尿血，怎么办	病症临床表现(病症表现)
请问本人肥胖，有高血压，冠心病，痛风可以经常喝酒吗	其他养生
孕妇拉肚子了	病症治疗方法
满月宝宝拉粑粑导致屁眼红还疼老哭怎么办	病症治疗方法
阴茎短小，房事力不从心。	其他两性
听说应思调盐酸舍曲林片能治疗强迫症，请问这个药效怎么样？	药物作用
变异性哮喘要注意些什么?	病症禁忌
医生你好，我脖子痛好几天了，现在都不能动，动就痛，昨天去医院检查，说是肩周炎，就说贴膏药，按摩，现在还是痛	病症临床表现(病症表现)
心包填塞是什么病？	病症定义
尿道口流脓吃什么药好	药物适用症
请问用水洗手上少量精液后摸阴道内会怀孕吗？	病症推荐医院
从报告单上看你认为是，90，%可能性是血管瘤对吧？不会是其他的。孩子的血管瘤在背部，有5月了，内蒙古婴儿得了血管瘤背部可以治好吗？	病症治疗方法
请问医生治疗肩周炎最好用什么药	病症治疗方法
肺癌中医治疗方法有哪些	病症治疗方法
我就是想要知道患上了糖尿病的话，在注射了胰岛素的时候是不是有什么不好的地方的	药物副作用
刚上完小便就又想上小便的感觉，可是上了厕所又特别少或者就是没有，而且小便那里会有点刺痛，	病症临床表现(病症表现)
宝宝几个月吃鱼肝油好呢？我准备等宝宝满一百天的时候开始吃，可以吗？	其他多问
碘液可以代替碘伏吗？	药物成分
怎么治疗三叉神经营养性损害	病症治疗方法
肛门下有一粒东西，擦到就痛。是痔疮吗？	病症病因
产妇可以用马应龙痔疮膏吗？	药物用法
做完痔疮手术3年了，发现肛门疙瘩硬块。是不是痔疮再发啊。需要再做一次吗	病症治疗方法
服用缬沙坦胶囊(怡方)有一段时间了，感觉效果不是很大，要多久才会有比较明显的效果？	病症禁忌
昆明最好的癫痫病院医？昨天回家的时候看见隔壁邻居的孩子突然倒地在抽搐，都把我给吓坏了，过了几分钟孩子才恢复正常，他自己都不知道发生了什么，邻居说孩子是癫痫病发了，癫痫患者平常要注意什么呢。	病症预防
粪便一天一到两次，量变少，变稀，变细，纸巾上有粘液，屁很多，一天有七八次，有时头晕，头晕时间有一年多，血压低了点，想知道是什么病因上海哪家医院看大肠癌最好	病症推荐医院
请问黄连素对高血糖高血压高血脂有多大的治疗效果	药物作用
窦性期前收缩是什么病	病症定义
六十五岁曾患有糖尿病，过去十五年了病情复发。	病症临床表现(病症表现)
